,Sentence,sentiment,CompScore,PosScore,NegScore,NeuScore,PosFlag,NegFlag,NeuFlag
1179,It was hot and good after the rain and the clouds from the sea.,0.4404,0.4404,0.182,0.0,0.818,1,0,0
1180,"“I hope the wind goes down,” Brett said.",0.4404,0.4404,0.293,0.0,0.707,1,0,0
1181,I’d rather like to pray a little for him or something.” We went in through the heavy leather door that moved very lightly.,0.5859,0.5859,0.194,0.0,0.806,1,0,0
1182,Many people were praying.,0.3612,0.3612,0.455,0.0,0.545,1,0,0
1183,"After a little I felt Brett stiffen beside me, and saw she was looking straight ahead.",0.2263,0.2263,0.128,0.0,0.872,1,0,0
1184,The praying had not been much of a success.,0.7351,0.7351,0.508,0.0,0.492,1,0,0
1185,"“You know,” Brett said, “I’m not worried about him at all.",0.2235,0.2235,0.159,0.0,0.841,1,0,0
1186,"I just feel happy about him.” “Good.” “I wish the wind would drop, though.” “It’s liable to go down by five o’clock.” “Let’s hope.” “You might pray,” I laughed.",0.8074,0.8074,0.272,0.061,0.667,1,0,0
1187,“Never does me any good.,0.4404,0.4404,0.42,0.0,0.58,1,0,0
1188,"You don’t look very religious, Jake.” “I’m pretty religious.” “Oh, rot,” said Brett.",0.4939,0.4939,0.211,0.0,0.789,1,0,0
1189,He smiled his dirty little pink-and-white smile.,0.4256,0.4256,0.453,0.23,0.317,1,0,0
1190,She went straight down the hall and into Romero’s room.,0.2263,0.2263,0.174,0.0,0.826,1,0,0
1191,Inside the room was in great disorder.,0.34,0.34,0.347,0.229,0.424,1,0,0
1192,I’ve want ed a lit tle sleep for a long time.” “Let me cover you over.” “No.,0.0772,0.0772,0.085,0.0,0.915,1,0,0
1193,"“Damned good thing, what?” “Yes.",0.4404,0.4404,0.42,0.0,0.58,1,0,0
1194,The food was good and so was the wine.,0.4404,0.4404,0.266,0.0,0.734,1,0,0
1195,Afterward we went to the café and watched the fiesta come to the boiling-point.,0.4767,0.4767,0.193,0.0,0.807,1,0,0
1196,When the fiesta boiled over and toward the bull-ring we went with the crowd.,0.4767,0.4767,0.193,0.0,0.807,1,0,0
1197,There was not an empty seat except in the President’s box.,0.1511,0.1511,0.137,0.0,0.863,1,0,0
1198,"“Here, would you like to look?” I looked through the glasses and saw the three matadors.",0.3612,0.3612,0.152,0.0,0.848,1,0,0
1199,He was looking straight ahead.,0.2263,0.2263,0.322,0.0,0.678,1,0,0
1200,"Marcial was smoking a cigarette guardedly, holding it in his hand.",0.4939,0.4939,0.262,0.0,0.738,1,0,0
1201,"The President came in; there was handclapping above us in the grand stand, and I handed the glasses to Brett.",0.4588,0.4588,0.143,0.0,0.857,1,0,0
1202,There was applause.,0.4215,0.4215,0.583,0.0,0.417,1,0,0
1203,"Marcial straightened up and dropped his cigarette, and, looking straight ahead, their heads back, their free arms swinging, the three matadors walked out.",0.6369,0.6369,0.198,0.0,0.802,1,0,0
1204,"Behind them came all the procession, opening out, all striding in step, all the capes furled, everybody with free arms swinging, and behind rode the picadors, their pics rising like lances.",0.7003,0.7003,0.167,0.0,0.833,1,0,0
1205,"“He doesn’t want you to spread it,” he said.",0.0772,0.0772,0.14,0.0,0.86,1,0,0
1206,Belmonte had sent his formal cape over to some friends.,0.4767,0.4767,0.256,0.0,0.744,1,0,0
1207,"He looked across at them and smiled, his wolf smile that was only with the mouth.",0.7184,0.7184,0.3,0.0,0.7,1,0,0
1208,Belmonte was very good.,0.4927,0.4927,0.516,0.0,0.484,1,0,0
1209,"But because he got thirty thousand pesetas and people had stayed in line all night to buy tickets to see him, the crowd demanded that he should be more than very good.",0.5163,0.5163,0.127,0.063,0.81,1,0,0
1210,Belmonte’s great attraction is working close to the bull.,0.7964,0.7964,0.504,0.0,0.496,1,0,0
1211,As long as a bull-fighter stays in his own terrain he is comparatively safe.,0.4404,0.4404,0.195,0.0,0.805,1,0,0
1212,Each time he enters into the terrain of the bull he is in great danger.,0.1779,0.1779,0.2,0.166,0.634,1,0,0
1213,"Belmonte, in his best days, worked always in the terrain of the bull.",0.6369,0.6369,0.259,0.0,0.741,1,0,0
1214,"Fifteen years ago they said if you wanted to see Belmonte you should go quickly, while he was still alive.",0.3818,0.3818,0.12,0.0,0.88,1,0,0
1215,"He had meant to have a great afternoon, and instead it was an afternoon of sneers, shouted insults, and finally a volley of cushions and pieces of bread and vegetables, thrown down at him in the plaza where he had had his greatest triumphs.",0.8591,0.8591,0.217,0.054,0.729,1,0,0
1216,From the moment he left the barrera and went toward the bull they applauded him.,0.3612,0.3612,0.152,0.0,0.848,1,0,0
1217,"He had come out of retirement to compete with Marcial, knowing it was a competition gained in advance.",0.3818,0.3818,0.14,0.0,0.86,1,0,0
1218,"Romero did always, smoothly, calmly, and beautifully, what he, Belmonte, could only bring himself to do now sometimes.",0.7184,0.7184,0.273,0.0,0.727,1,0,0
1219,He no longer had his greatest moments in the bull-ring.,0.4588,0.4588,0.292,0.153,0.556,1,0,0
1220,He was not sure that there were any great moments.,0.4833,0.4833,0.292,0.14,0.569,1,0,0
1221,"He had flashes of the old greatness with his bulls, but they were not of value because he had discounted them in advance when he had picked the bulls out for their safety, getting out of a motor and leaning on a fence, looking over at the herd on the ranch of his friend the bull-breeder.",0.7748,0.7748,0.15,0.041,0.808,1,0,0
1222,"He loved bull-fighting, and I think he loved the bulls, and I think he loved Brett.",0.9136,0.9136,0.515,0.0,0.485,1,0,0
1223,"He made it stronger that way, and did it for himself, too, as well as for her.",0.5719,0.5719,0.239,0.0,0.761,1,0,0
1224,"Because he did not look up to ask if it pleased he did it all for himself inside, and it strengthened him, and yet he did it for her, too.",0.6908,0.6908,0.169,0.0,0.831,1,0,0
1225,He gained by it all through the afternoon.,0.3818,0.3818,0.271,0.0,0.729,1,0,0
1226,"The picador, his hat down over his eyes, the shaft of his pic angling sharply toward the bull, kicked in the spurs and held them and with the reins in his left hand walked the horse forward toward the bull.",0.4939,0.4939,0.076,0.0,0.924,1,0,0
1227,Romero smiled.,0.5423,0.5423,0.778,0.0,0.222,1,0,0
1228,"He made four veronicas like that, and finished with a half-veronica that turned his back on the bull and came away toward the applause, his hand on his hip, his cape on his arm, and the bull watching his back going away.",0.8176,0.8176,0.183,0.0,0.817,1,0,0
1229,In his own bulls he was perfect.,0.5719,0.5719,0.381,0.0,0.619,1,0,0
1230,It was only perfect bull-fighting.,0.5719,0.5719,0.481,0.0,0.519,1,0,0
1231,They made a great row.,0.6249,0.6249,0.577,0.0,0.423,1,0,0
1232,They don’t want to lose their money.” “It’s hardly fair to Romero.” “Watch how he handles a bull that can’t see the color.” “It’s the sort of thing I don’t like to see.” It was not nice to watch if you cared anything about the person who was doing it.,0.3767,0.3767,0.155,0.09,0.755,1,0,0
1233,"With the bull who could not see the colors of the capes, or the scarlet flannel of the muleta, Romero had to make the bull consent with his body.",0.2263,0.2263,0.064,0.0,0.936,1,0,0
1234,“The bull’s still strong.,0.5106,0.5106,0.524,0.0,0.476,1,0,0
1235,"Romero’s left hand dropped the muleta over the bull’s muzzle to blind him, his left shoulder went forward between the horns as the sword went in, and for just an instant he and the bull were one, Romero way out over the bull, the right arm extended high up to where the hilt of the sword had gone in between the bull’s shoulders.",0.128,0.128,0.048,0.04,0.912,1,0,0
1236,"There was a little jolt as Romero came clear, and then he was standing, one hand up, facing the bull, his shirt ripped out from under his sleeve, the white blowing in the wind, and the bull, the red sword hilt tight between his shoulders, his head going down and his legs settling.",0.7003,0.7003,0.104,0.0,0.896,1,0,0
1237,"His hand still up, he spoke to the bull.",0.4939,0.4939,0.286,0.0,0.714,1,0,0
1238,"They handed the sword to Romero, and carrying it blade down, the muleta in his other hand, he walked over to in front of the President’s box, bowed, straightened, and came over to the barrera and handed over the sword and muleta.",0.4939,0.4939,0.072,0.0,0.928,1,0,0
1239,They were still applauding him when Romero’s last bull came in.,0.4767,0.4767,0.237,0.0,0.763,1,0,0
1240,Each thing that he did with this bull wiped that out a little cleaner.,0.1045,0.1045,0.105,0.0,0.895,1,0,0
1241,"It was a good bull, a big bull, and with horns, and it turned and recharged easily and surely.",0.802,0.802,0.369,0.0,0.631,1,0,0
1242,It was like a course in bull-fighting.,0.3612,0.3612,0.333,0.0,0.667,1,0,0
1243,"Then without taking a step forward, he became one with the bull, the sword was in high between the shoulders, the bull had followed the low-swung flannel, that disappeared as Romero lurched clear to the left, and it was over.",0.1779,0.1779,0.063,0.046,0.892,1,0,0
1244,"Romero’s brother, holding the bull’s horn in one hand, the knife in the other, looked up at the President’s box.",0.4939,0.4939,0.144,0.0,0.856,1,0,0
1245,He nodded his head and smiled.,0.5423,0.5423,0.412,0.0,0.588,1,0,0
1246,“You liked it?” Romero called.,0.4215,0.4215,0.412,0.0,0.588,1,0,0
1247,They looked at each other and smiled.,0.5423,0.5423,0.368,0.0,0.632,1,0,0
1248,Brett had the ear in her hand.,0.4939,0.4939,0.348,0.0,0.652,1,0,0
1249,"“Don’t get bloody,” Romero said, and grinned.",0.2732,0.2732,0.259,0.0,0.741,1,0,0
1250,He had his hand on somebody’s shoulder.,0.4939,0.4939,0.348,0.0,0.652,1,0,0
1251,“I want an absinthe.” It was the last day of the fiesta.,0.5267,0.5267,0.306,0.0,0.694,1,0,0
1252,Outside the café there was a great crowd.,0.6249,0.6249,0.406,0.0,0.594,1,0,0
1253,“I don’t know.” We watched the beginning of the evening of the last night of the fiesta.,0.4767,0.4767,0.162,0.0,0.838,1,0,0
1254,The absinthe made everything seem better.,0.4404,0.4404,0.367,0.0,0.633,1,0,0
1255,"I drank it without sugar in the dripping glass, and it was pleasantly bitter.",0.0772,0.0772,0.183,0.166,0.651,1,0,0
1256,"It’s like a wonderful nightmare.” “Sure,” I said.",0.7351,0.7351,0.608,0.0,0.392,1,0,0
1257,"Another absinthe for this señor.” “I feel like hell,” I said.",0.3612,0.3612,0.217,0.0,0.783,1,0,0
1258,The fiesta was going on.,0.4767,0.4767,0.437,0.0,0.563,1,0,0
1259,“How do you feel?” “I feel like hell.” “Have another?” “It won’t do any good.” “Try it.,0.4329,0.4329,0.152,0.0,0.848,1,0,0
1260,Outside in the square the fiesta was going on.,0.4767,0.4767,0.279,0.0,0.721,1,0,0
1261,"Better let him alone.” “He’s blind as a tick,” Mike said.",0.0516,0.0516,0.213,0.199,0.588,1,0,0
1262,"It was just very clear and bright, and inclined to blur at the edges.",0.7233,0.7233,0.335,0.0,0.665,1,0,0
1263,The fiesta was finished.,0.4767,0.4767,0.508,0.0,0.492,1,0,0
1264,The cafés were just opening and the waiters were carrying out the comfortable white wicker chairs and arranging them around the marble-topped tables in the shade of the arcade.,0.5106,0.5106,0.105,0.0,0.895,1,0,0
1265,I sat in one of the wicker chairs and leaned back comfortably.,0.4215,0.4215,0.219,0.0,0.781,1,0,0
1266,The white-paper announcements of the unloading of the bulls and the big schedules of special trains were still up on the pillars of the arcade.,0.4019,0.4019,0.101,0.0,0.899,1,0,0
1267,The fiesta was over.,0.4767,0.4767,0.508,0.0,0.492,1,0,0
1268,"We better get a car, I think.",0.4404,0.4404,0.42,0.0,0.58,1,0,0
1269,I think I’ll go to San Sebastian.” “I want to get back.” “What’s Mike going to do?” “He’s going to Saint Jean de Luz.” “Let’s get a car and all go as far as Bayonne.,0.0772,0.0772,0.039,0.0,0.961,1,0,0
1270,The chauffeur piled and strapped the bags on top of the car and put them in beside him in the front seat and we got in.,0.2023,0.2023,0.067,0.0,0.933,1,0,0
1271,Each time he gave the bartender a good tip.,0.4404,0.4404,0.293,0.0,0.707,1,0,0
1272,In a room off the bar there was a good jazz band playing.,0.5719,0.5719,0.343,0.0,0.657,1,0,0
1273,It was a pleasant bar.,0.5106,0.5106,0.524,0.0,0.476,1,0,0
1274,Mike won the first roll with four jacks.,0.5719,0.5719,0.346,0.0,0.654,1,0,0
1275,Bill won the second.,0.5719,0.5719,0.552,0.0,0.448,1,0,0
1276,"Damned lucky to have it, too.” “I’ll cash you a check,” Bill said.",0.0516,0.0516,0.182,0.169,0.649,1,0,0
1277,I can live on tick at this pub in Saint Jean.” “What do you want to do about the car?” Bill asked me.,0.0772,0.0772,0.058,0.0,0.942,1,0,0
1278,“Do you want to keep it on?” “It doesn’t make any difference.,0.0772,0.0772,0.106,0.0,0.894,1,0,0
1279,"She gets five hundred quid a year and pays three hundred and fifty of it in interest to Jews.” “I suppose they get it at the source,” said Bill.",0.4588,0.4588,0.1,0.0,0.9,1,0,0
1280,"She gave it all to me when she left.” “Well,” Bill said, “we might as well have another drink.” “Damned good idea,” Mike said.",0.6124,0.6124,0.185,0.0,0.815,1,0,0
1281,"“Anywhere you’d like to go, Mike?” Bill asked.",0.3612,0.3612,0.263,0.0,0.737,1,0,0
1282,It might do my credit good.,0.6705,0.6705,0.579,0.0,0.421,1,0,0
1283,I’d like to see the coast.,0.3612,0.3612,0.333,0.0,0.667,1,0,0
1284,"Let’s drive down toward Hendaye.” “I haven’t any credit along the coast.” “You can’t ever tell,” said Bill.",0.3818,0.3818,0.133,0.0,0.867,1,0,0
1285,It seemed the last thing that connected me with Spain and the fiesta.,0.4767,0.4767,0.205,0.0,0.795,1,0,0
1286,"There was a safe, suburban feeling.",0.5267,0.5267,0.595,0.0,0.405,1,0,0
1287,I was through with fiestas for a while.,0.3612,0.3612,0.333,0.0,0.667,1,0,0
1288,I could get a good hotel room and read and swim.,0.4404,0.4404,0.266,0.0,0.734,1,0,0
1289,There was a fine beach there.,0.2023,0.2023,0.31,0.0,0.69,1,0,0
1290,"There were wonderful trees along the promenade above the beach, and there were many children sent down with their nurses before the season opened.",0.5719,0.5719,0.139,0.0,0.861,1,0,0
1291,Very well.,0.3384,0.3384,0.705,0.0,0.295,1,0,0
1292,It was a big meal for France but it seemed very carefully apportioned after Spain.,0.2936,0.2936,0.144,0.0,0.856,1,0,0
1293,It was pleasant to be drinking slowly and to be tasting the wine and to be drinking alone.,0.3182,0.3182,0.155,0.094,0.751,1,0,0
1294,A bottle of wine was good company.,0.4404,0.4404,0.367,0.0,0.633,1,0,0
1295,The waiter recommended a Basque liqueur called Izzarra.,0.2023,0.2023,0.231,0.0,0.769,1,0,0
1296,It looked like hair-oil and smelled like Italian _strega_.,0.6124,0.6124,0.417,0.0,0.583,1,0,0
1297,The _marc_ was good.,0.4404,0.4404,0.492,0.0,0.508,1,0,0
1298,That made him happy.,0.5719,0.5719,0.552,0.0,0.448,1,0,0
1299,It felt comfortable to be in a country where it is so simple to make people happy.,0.7906,0.7906,0.333,0.0,0.667,1,0,0
1300,You can never tell whether a Spanish waiter will thank you.,0.3612,0.3612,0.217,0.0,0.783,1,0,0
1301,Everything is on such a clear financial basis in France.,0.3818,0.3818,0.245,0.0,0.755,1,0,0
1302,No one makes things complicated by becoming your friend for any obscure reason.,0.25,0.25,0.195,0.134,0.671,1,0,0
1303,If you want people to like you you have only to spend a little money.,0.4215,0.4215,0.241,0.0,0.759,1,0,0
1304,I spent a little money and the waiter liked me.,0.4215,0.4215,0.286,0.0,0.714,1,0,0
1305,He appreciated my valuable qualities.,0.7506,0.7506,0.681,0.0,0.319,1,0,0
1306,He would be glad to see me back.,0.4588,0.4588,0.3,0.0,0.7,1,0,0
1307,"I would dine there again some time and he would be glad to see me, and would want me at his table.",0.5106,0.5106,0.185,0.0,0.815,1,0,0
1308,It would be a sincere liking because it would have a sound basis.,0.6597,0.6597,0.375,0.0,0.625,1,0,0
1309,"Next morning I tipped every one a little too much at the hotel to make more friends, and left on the morning train for San Sebastian.",0.5256,0.5256,0.129,0.0,0.871,1,0,0
1310,I only wanted a few good French friends in Bayonne to make me welcome in case I should come back there again.,0.8402,0.8402,0.36,0.0,0.64,1,0,0
1311,I knew that if they remembered me their friendship would be loyal.,0.7184,0.7184,0.4,0.0,0.6,1,0,0
1312,Even on a hot day San Sebastian has a certain early-morning quality.,0.2732,0.2732,0.189,0.0,0.811,1,0,0
1313,It is always cool and shady on certain streets on the hottest day.,0.5267,0.5267,0.286,0.0,0.714,1,0,0
1314,The sand was warm under bare feet.,0.2263,0.2263,0.241,0.0,0.759,1,0,0
1315,"They came in like undulations in the water, gathered weight of water, and then broke smoothly on the warm sand.",0.1531,0.1531,0.182,0.116,0.702,1,0,0
1316,The girl had undone the top strap of her bathing-suit and was browning her back.,0.2023,0.2023,0.114,0.0,0.886,1,0,0
1317,"She laughed at things he said, and turned her brown back in the sun.",0.4588,0.4588,0.188,0.0,0.812,1,0,0
1318,"I lay on the beach until I was dry, then went into the bathing-cabin, took off my suit, sloshed myself with fresh water, and rubbed dry.",0.3182,0.3182,0.091,0.0,0.909,1,0,0
1319,"I walked around the harbor under the trees to the casino, and then up one of the cool streets to the Café Marinas.",0.3182,0.3182,0.099,0.0,0.901,1,0,0
1320,"There was an orchestra playing inside the café and I sat out on the terrace and enjoyed the fresh coolness in the hot day, and had a glass of lemon-juice and shaved ice and then a long whiskey and soda.",0.7506,0.7506,0.179,0.0,0.821,1,0,0
1321,"They were all French and Belgians, and paid close attention to their meal, but they were having a good time.",0.5927,0.5927,0.176,0.0,0.824,1,0,0
1322,"At the head of the table were two good-looking French girls, with much Rue du Faubourg Montmartre chic.",0.2732,0.2732,0.11,0.0,0.89,1,0,0
1323,They all spoke in slang at the long table and there were many private jokes and some jokes at the far end that were not repeated when the girls asked to hear them.,0.4588,0.4588,0.114,0.0,0.886,1,0,0
1324,They had raced among themselves so often that it did not make much difference who won.,0.5719,0.5719,0.198,0.0,0.802,1,0,0
1325,The other riders joked him about his boils.,0.3182,0.3182,0.247,0.0,0.753,1,0,0
1326,"“Listen,” he said, “to-morrow my nose is so tight on the handle-bars that the only thing touches those boils is a lovely breeze.” One of the girls looked at him down the table, and he grinned and turned red.",0.7096,0.7096,0.141,0.0,0.859,1,0,0
1327,"He said it had been a very pleasant race, and would have been worth watching if Bottechia had not abandoned it at Pamplona.",0.789,0.789,0.296,0.0,0.704,1,0,0
1328,"The dust had been bad, but in Spain the roads were better than in France.",0.3818,0.3818,0.202,0.118,0.681,1,0,0
1329,The Tour de France was the greatest sporting event in the world.,0.6369,0.6369,0.276,0.0,0.724,1,0,0
1330,Look at the number of motor-cars now that followed the riders from town to town in a road race.,0.0772,0.0772,0.071,0.0,0.929,1,0,0
1331,It was a rich country and more _sportif_ every year.,0.5574,0.5574,0.31,0.0,0.69,1,0,0
1332,I certainly would.,0.34,0.34,0.706,0.0,0.294,1,0,0
1333,We certainly would.,0.34,0.34,0.545,0.0,0.455,1,0,0
1334,I would certainly try to.,0.34,0.34,0.444,0.0,0.556,1,0,0
1335,Would I like him to call me?,0.3612,0.3612,0.333,0.0,0.667,1,0,0
1336,It was very interesting.,0.4576,0.4576,0.499,0.0,0.501,1,0,0
1337,Everything was fresh and cool and damp in the early morning.,0.5574,0.5574,0.338,0.0,0.662,1,0,0
1338,The Spanish children were beautiful.,0.5994,0.5994,0.494,0.0,0.506,1,0,0
1339,The tide was in and there was a good breeze and a surf on the beach.,0.4404,0.4404,0.182,0.0,0.818,1,0,0
1340,The water was buoyant and cold.,0.2263,0.2263,0.275,0.0,0.725,1,0,0
1341,"I swam slowly, it seemed like a long swim with the high tide, and then pulled up on the raft and sat, dripping, on the boards that were becoming hot in the sun.",0.3612,0.3612,0.077,0.0,0.923,1,0,0
1342,"The bicycle-racers had left several copies of _L’Auto_ around, and I gathered them up in the reading-room and took them out and sat in an easy chair in the sun to read about and catch up on French sporting life.",0.4404,0.4404,0.071,0.0,0.929,1,0,0
1343,While I was sitting there the concierge came out with a blue envelope in his hand.,0.4939,0.4939,0.198,0.0,0.802,1,0,0
1344,"Do you want the money now?” “Just as you wish,” he said.",0.0772,0.0772,0.106,0.0,0.894,1,0,0
1345,"“Bring me a telegram form, please.” He brought it and I took out my fountain-pen and printed:                    LADY ASHLEY HOTEL MONTANA MADRID                    ARRIVING SUD EXPRESS TOMORROW LOVE                    JAKE.",0.7125,0.7125,0.165,0.0,0.835,1,0,0
1346,And sign the wire with love.,0.6369,0.6369,0.457,0.0,0.543,1,0,0
1347,"I saw the Escorial out of the window, gray and long and cold in the sun, and did not give a damn about it.",0.3089,0.3089,0.097,0.0,0.903,1,0,0
1348,"I saw Madrid come up over the plain, a compact white sky-line on the top of a little cliff away off across the sun-hardened country.",0.2023,0.2023,0.079,0.0,0.921,1,0,0
1349,It was like a country town.,0.3612,0.3612,0.385,0.0,0.615,1,0,0
1350,The windows on the sunny side of the street were shuttered.,0.4215,0.4215,0.219,0.0,0.781,1,0,0
1351,I would like to see this English lady.” “Muy buenos.,0.3612,0.3612,0.238,0.0,0.762,1,0,0
1352,"Yes, there is a female English.",0.4019,0.4019,0.403,0.0,0.597,1,0,0
1353,"Certainly you can see her if she wishes to see you.” “She wishes to see me.” “The chica will ask her.” “It is very hot.” “It is very hot in the summer in Madrid.” “And how cold in winter.” “Yes, it is very cold in winter.” Did I want to stay myself in person in the Hotel Montana?",0.5994,0.5994,0.115,0.0,0.885,1,0,0
1354,"Of that as yet I was undecided, but it would give me pleasure if my bags were brought up from the ground floor in order that they might not be stolen.",0.8419,0.8419,0.23,0.039,0.731,1,0,0
1355,Nothing was ever stolen in the Hotel Montana.,0.3875,0.3875,0.273,0.0,0.727,1,0,0
1356,"In other fondas, yes.",0.4019,0.4019,0.474,0.0,0.526,1,0,0
1357,I was happy to hear it.,0.5719,0.5719,0.481,0.0,0.519,1,0,0
1358,Nevertheless I would welcome the upbringal of my bags.,0.4588,0.4588,0.3,0.0,0.7,1,0,0
1359,She had just been brushing her hair and held the brush in her hand.,0.4939,0.4939,0.198,0.0,0.802,1,0,0
1360,"She kissed me, and while she kissed me I could feel she was thinking of something else.",0.6369,0.6369,0.271,0.0,0.729,1,0,0
1361,I’d look so like hell.” “It’s funny.” “He said it would make me more womanly.,0.5009,0.5009,0.188,0.0,0.812,1,0,0
1362,"There were some funny things, though.",0.4404,0.4404,0.367,0.0,0.633,1,0,0
1363,He wanted to make it sure I could never go away from him.,0.3182,0.3182,0.173,0.0,0.827,1,0,0
1364,"I feel rather good, you know.",0.4404,0.4404,0.42,0.0,0.58,1,0,0
1365,"“But, oh, Jake, please let’s never talk about it.” We left the Hotel Montana.",0.3182,0.3182,0.15,0.0,0.85,1,0,0
1366,The woman who ran the hotel would not let me pay the bill.,0.0762,0.0762,0.097,0.0,0.903,1,0,0
1367,"“Oh, well.",0.2732,0.2732,0.677,0.0,0.323,1,0,0
1368,"“It’s funny what a wonderful gentility you get in the bar of a big hotel,” I said.",0.765,0.765,0.355,0.0,0.645,1,0,0
1369,"“Barmen and jockeys are the only people who are polite any more.” “No matter how vulgar a hotel is, the bar is always nice.” “It’s odd.” “Bartenders have always been fine.” “You know,” Brett said, “it’s quite true.",0.4927,0.4927,0.107,0.0,0.893,1,0,0
1370,"“I like an olive in a Martini,” I said to the barman.",0.3612,0.3612,0.217,0.0,0.783,1,0,0
1371,Her hand was steady enough to lift it after that first sip.,0.4939,0.4939,0.225,0.0,0.775,1,0,0
1372,“It’s good.,0.4404,0.4404,0.744,0.0,0.256,1,0,0
1373,Isn’t it a nice bar?” “They’re all nice bars.” “You know I didn’t believe it at first.,0.6808,0.6808,0.301,0.0,0.699,1,0,0
1374,"_Would_ you buy a lady a drink?” “We’ll have two more Martinis.” “As they were before, sir?” “They were very good.” Brett smiled at him.",0.6278,0.6278,0.158,0.0,0.842,1,0,0
1375,"You know I feel rather damned good, Jake.” “You should.” “You know it makes one feel rather good deciding not to be a bitch.” “Yes.” “It’s sort of what we have instead of God.” “Some people have God,” I said.",0.4939,0.4939,0.137,0.061,0.802,1,0,0
1376,The bar was cool.,0.3182,0.3182,0.434,0.0,0.566,1,0,0
1377,Would you like to have me write out the address?” “Thank you.” We lunched up-stairs at Botin’s.,0.3612,0.3612,0.135,0.0,0.865,1,0,0
1378,It is one of the best restaurants in the world.,0.6369,0.6369,0.318,0.0,0.682,1,0,0
1379,“My God!,0.3382,0.3382,0.705,0.0,0.295,1,0,0
1380,what a meal you’ve eaten.” “I feel fine.,0.2023,0.2023,0.231,0.0,0.769,1,0,0
1381,"Do you want a dessert?” “Lord, no.” Brett was smoking.",0.0772,0.0772,0.14,0.0,0.86,1,0,0
1382,"“You like to eat, don’t you?” she said.",0.3612,0.3612,0.263,0.0,0.737,1,0,0
1383,"“I like to do a lot of things.” “What do you like to do?” “Oh,” I said, “I like to do a lot of things.",0.7579,0.7579,0.283,0.0,0.717,1,0,0
1384,"Don’t you want a dessert?” “You asked me that once,” Brett said.",0.0772,0.0772,0.115,0.0,0.885,1,0,0
1385,Brett put her hand on my arm.,0.4939,0.4939,0.348,0.0,0.652,1,0,0
1386,"I like to drink wine.” “Don’t get drunk,” she said.",0.3612,0.3612,0.238,0.0,0.762,1,0,0
1387,It was hot and bright.,0.4404,0.4404,0.42,0.0,0.58,1,0,0
1388,I put my arm around her and she rested against me comfortably.,0.4215,0.4215,0.219,0.0,0.781,1,0,0
1389,"It was very hot and bright, and the houses looked sharply white.",0.4877,0.4877,0.223,0.0,0.777,1,0,0
1390,"“Oh, Jake,” Brett said, “we could have had such a damned good time together.” Ahead was a mounted policeman in khaki directing traffic.",0.0772,0.0772,0.118,0.106,0.776,1,0,0
1391,“Isn’t it pretty to think so?”,0.4939,0.4939,0.39,0.0,0.61,1,0,0
